,product,소재지,region,city,category,농장수
5360,들깨,세종특별자치시,세종특별자치시,.,특용작물류,1
5361,들깨,경상북도 예천군,경상북도,예천군,특용작물류,1
5362,들깨,충청남도 논산시,충청남도,논산시,특용작물류,2
5363,들깨,전라남도 보성군,전라남도,보성군,특용작물류,1
5364,들깨,강원도 영월군,강원도,영월군,특용작물류,1
5365,들깨,경상남도 하동군,경상남도,하동군,특용작물류,2
5366,들깨,전라북도 부안군,전라북도,부안군,특용작물류,1
5367,들깨,강원도 철원군,강원도,철원군,특용작물류,1
5368,들깨,전라남도 곡성군,전라남도,곡성군,특용작물류,2
5369,들깨,전라북도 고창군,전라북도,고창군,특용작물류,1
5370,들깨,경기도 의왕시,경기도,의왕시,특용작물류,1
5371,들깨,경기도 양주시,경기도,양주시,특용작물류,1
5372,들깨,경상북도 문경시,경상북도,문경시,특용작물류,1
5373,딸기,경상남도 사천시,경상남도,사천시,과일과채류,11
5374,딸기,경상남도 합천군,경상남도,합천군,과일과채류,3
5375,딸기,광주광역시 광산구,광주광역시,광산구,과일과채류,1
5376,딸기,충청북도 청주시,충청북도,청주시,과일과채류,4
5377,딸기,경상북도 상주시,경상북도,상주시,과일과채류,1
5378,딸기,강원도 원주시,강원도,원주시,과일과채류,1
5379,딸기,경기도 이천시,경기도,이천시,과일과채류,9
5380,딸기,전라북도 남원시,전라북도,남원시,과일과채류,6
5381,딸기,세종특별자치시,세종특별자치시,.,과일과채류,4
5382,딸기,경기도 남양주시,경기도,남양주시,과일과채류,15
5383,딸기,전라남도 순천시,전라남도,순천시,과일과채류,15
5384,딸기,경기도 여주시,경기도,여주시,과일과채류,2
5385,딸기,경기도 수원시,경기도,수원시,과일과채류,2
5386,딸기,충청남도 공주시,충청남도,공주시,과일과채류,3
5387,딸기,경상북도 안동시,경상북도,안동시,과일과채류,3
5388,딸기,대구광역시 군위군,대구광역시,군위군,과일과채류,3
5389,딸기,경상북도 성주군,경상북도,성주군,과일과채류,1
5390,딸기,전라남도 완도군,전라남도,완도군,과일과채류,1
5391,딸기,제주특별자치도 서귀포시,제주특별자치도,서귀포시,과일과채류,1
5392,딸기,경상북도 영천시,경상북도,영천시,과일과채류,1
5393,딸기,울산광역시 북구,울산광역시,북구,과일과채류,1
5394,딸기,경상북도 문경시,경상북도,문경시,과일과채류,1
5395,딸기,충청남도 금산군,충청남도,금산군,과일과채류,2
5396,딸기,경상북도 경산시,경상북도,경산시,과일과채류,2
5397,딸기,전라남도 함평군,전라남도,함평군,과일과채류,2
5398,딸기,경상북도 울진군,경상북도,울진군,과일과채류,1
5399,딸기,서울특별시 강동구,서울특별시,강동구,과일과채류,1
5400,딸기,경기도 안산시,경기도,안산시,과일과채류,1
5401,딸기,경상북도 포항시,경상북도,포항시,과일과채류,1
5402,딸기,충청남도 아산시,충청남도,아산시,과일과채류,1
5403,딸기,경기도 광주시,경기도,광주시,과일과채류,1
5404,딸기,전라남도 신안군,전라남도,신안군,과일과채류,1
5405,딸기(모종),충청남도 금산군,충청남도,금산군,농산물종자류,2
5406,땅콩,경기도 여주시,경기도,여주시,특용작물류,7
5407,땅콩,강원도 화천군,강원도,화천군,특용작물류,10
5408,땅콩,인천광역시 강화군,인천광역시,강화군,특용작물류,1
5409,땅콩,경상북도 봉화군,경상북도,봉화군,특용작물류,1
5410,땅콩,경기도 양평군,경기도,양평군,특용작물류,2
5411,땅콩,강원도 인제군,강원도,인제군,특용작물류,1
5412,땅콩,경기도 가평군,경기도,가평군,특용작물류,1
5413,땅콩나물,경상남도 창녕군,경상남도,창녕군,엽경채류,1
5414,떫은감,충청북도 옥천군,충청북도,옥천군,수실류,5
5415,떫은감,강원도 삼척시,강원도,삼척시,수실류,7
5416,떫은감,전라남도 화순군,전라남도,화순군,수실류,4
5417,떫은감,전라남도 신안군,전라남도,신안군,수실류,2
5418,떫은감,광주광역시 남구,광주광역시,남구,수실류,1
5419,떫은감,충청남도 청양군,충청남도,청양군,수실류,1
5420,떫은감,경상북도 의성군,경상북도,의성군,수실류,1
5421,떫은감,충청북도 보은군,충청북도,보은군,수실류,1
5422,떫은감,경상남도 합천군,경상남도,합천군,수실류,1
5423,떫은감,전라북도 정읍시,전라북도,정읍시,수실류,1
5424,떫은감,경상북도 봉화군,경상북도,봉화군,수실류,1
5425,떫은감,전라남도 보성군,전라남도,보성군,수실류,3
5426,떫은감,충청북도 괴산군,충청북도,괴산군,수실류,1
5427,떫은감,전라북도 임실군,전라북도,임실군,수실류,1
5428,라디초우,강원도 횡성군,강원도,횡성군,양채류,1
5429,라벤더,전라남도 고흥군,전라남도,고흥군,특용작물류,1
5430,라벤더,경상남도 산청군,경상남도,산청군,특용작물류,1
5431,라벤더,경기도 포천시,경기도,포천시,특용작물류,1
5432,레드쉬,경기도 하남시,경기도,하남시,양채류,1
5433,레드향,전라남도 해남군,전라남도,해남군,과실류,3
5434,레드향,전라북도 정읍시,전라북도,정읍시,과실류,4
5435,레드향,제주특별자치도 서귀포시,제주특별자치도,서귀포시,과실류,4
5436,레드향,대전광역시 유성구,대전광역시,유성구,과실류,1
5437,레드향,제주특별자치도 제주시,제주특별자치도,제주시,과실류,7
5438,레드향,충청북도 영동군,충청북도,영동군,과실류,1
5439,레드향,전라남도 장흥군,전라남도,장흥군,과실류,1
5440,레몬,전라북도 익산시,전라북도,익산시,과실류,1
5441,레몬,제주특별자치도 제주시,제주특별자치도,제주시,과실류,13
5442,레몬,충청남도 아산시,충청남도,아산시,과실류,2
5443,레몬,경상남도 함안군,경상남도,함안군,과실류,1
5444,레몬,경상남도 산청군,경상남도,산청군,과실류,1
5445,레몬머틀,경상남도 밀양시,경상남도,밀양시,특용작물류,1
5446,로메인,충청북도 청주시,충청북도,청주시,양채류,5
5447,로메인,충청남도 금산군,충청남도,금산군,양채류,1
5448,로메인,경상북도 청도군,경상북도,청도군,양채류,1
5449,로메인,서울특별시 강서구,서울특별시,강서구,양채류,1
5450,로메인,전라북도 남원시,전라북도,남원시,양채류,2
5451,로메인,강원도 홍천군,강원도,홍천군,양채류,1
5452,로메인,전라북도 익산시,전라북도,익산시,양채류,1
5453,로메인,충청남도 당진시,충청남도,당진시,양채류,1
5454,로메인,경기도 양평군,경기도,양평군,양채류,2
5455,로메인,충청남도 태안군,충청남도,태안군,양채류,1
5456,로메인,충청북도 충주시,충청북도,충주시,양채류,1
5457,로메인,강원도 평창군,강원도,평창군,양채류,2
5458,로메인,충청북도 증평군,충청북도,증평군,양채류,2
5459,로메인,경기도 여주시,경기도,여주시,양채류,1
5460,로메인,경기도 포천시,경기도,포천시,양채류,1
5461,로메인,경기도 광주시,경기도,광주시,양채류,1
5462,로메인,전라북도 장수군,전라북도,장수군,양채류,2
5463,로메인,경상남도 산청군,경상남도,산청군,양채류,1
5464,로메인,경기도 남양주시,경기도,남양주시,양채류,2
5465,로메인,경상남도 창녕군,경상남도,창녕군,양채류,1
5466,로메인,강원도 횡성군,강원도,횡성군,양채류,1
5467,로메인,경상남도 합천군,경상남도,합천군,양채류,1
5468,로메인,제주특별자치도 제주시,제주특별자치도,제주시,양채류,1
5469,로메인,충청북도 진천군,충청북도,진천군,양채류,2
5470,로메인,경기도 이천시,경기도,이천시,양채류,2
5471,로메인,경기도 성남시,경기도,성남시,양채류,1
5472,로메인,충청북도 괴산군,충청북도,괴산군,양채류,1
5473,로메인,경기도 안산시,경기도,안산시,양채류,1
5474,로메인,경기도 파주시,경기도,파주시,양채류,1
5475,로메인,경상남도 창원시,경상남도,창원시,양채류,1
5476,로메인,서울특별시 강남구,서울특별시,강남구,양채류,1
5477,로즈마리,제주특별자치도 서귀포시,제주특별자치도,서귀포시,특용작물류,1
5478,로즈마리,충청남도 홍성군,충청남도,홍성군,특용작물류,2
5479,로즈마리,충청남도 서천군,충청남도,서천군,특용작물류,1
5480,로즈마리,제주특별자치도 제주시,제주특별자치도,제주시,특용작물류,1
5481,마,경상남도 진주시,경상남도,진주시,산채류,1
5482,마가목,전라북도 진안군,전라북도,진안군,특용작물류,1
5483,마가목,전라남도 나주시,전라남도,나주시,특용작물류,1
5484,마가목,전라남도 화순군,전라남도,화순군,특용작물류,1
5485,마가목,전라남도 장흥군,전라남도,장흥군,특용작물류,1
5486,마늘,경기도 포천시,경기도,포천시,조미채소류,13
5487,마늘,경상남도 합천군,경상남도,합천군,조미채소류,10
5488,마늘,경기도 파주시,경기도,파주시,조미채소류,3
5489,마늘,경상북도 봉화군,경상북도,봉화군,조미채소류,2
5490,마늘,충청북도 옥천군,충청북도,옥천군,조미채소류,5
5491,마늘,경기도 용인시,경기도,용인시,조미채소류,3
5492,마늘,강원도 춘천시,강원도,춘천시,조미채소류,3
5493,마늘,충청남도 금산군,충청남도,금산군,조미채소류,1
5494,마늘,경기도 양평군,경기도,양평군,조미채소류,3
5495,마늘,경기도 고양시,경기도,고양시,조미채소류,3
5496,마늘,전라북도 군산시,전라북도,군산시,조미채소류,3
5497,마늘,광주광역시 남구,광주광역시,남구,조미채소류,1
5498,마늘,전라남도 진도군,전라남도,진도군,조미채소류,2
5499,마늘,강원도 원주시,강원도,원주시,조미채소류,1
5500,마늘,전라남도 여수시,전라남도,여수시,조미채소류,1
5501,마늘,경기도 여주시,경기도,여주시,조미채소류,2
5502,마늘,충청북도 보은군,충청북도,보은군,조미채소류,1
5503,마늘,전라남도 순천시,전라남도,순천시,조미채소류,1
5504,마늘,경기도 시흥시,경기도,시흥시,조미채소류,1
5505,마늘,강원도 삼척시,강원도,삼척시,조미채소류,1
5506,마늘,강원도 강릉시,강원도,강릉시,조미채소류,1
5507,마늘,충청남도 논산시,충청남도,논산시,조미채소류,1
5508,마늘,경상남도 거창군,경상남도,거창군,조미채소류,2
5509,마늘,경기도 부천시,경기도,부천시,조미채소류,1
5510,마늘,부산광역시 기장군,부산광역시,기장군,조미채소류,1
5511,마늘,전라북도 남원시,전라북도,남원시,조미채소류,2
5512,마늘,전라남도 함평군,전라남도,함평군,조미채소류,1
5513,마카,전라남도 진도군,전라남도,진도군,특용작물류,2
5514,만가닥,전라남도 무안군,전라남도,무안군,버섯류,1
5515,만가닥,경상남도 진주시,경상남도,진주시,버섯류,1
5516,만가닥,강원도 홍천군,강원도,홍천군,버섯류,2
5517,만가닥,경기도 양평군,경기도,양평군,버섯류,1
5518,만감,충청북도 충주시,충청북도,충주시,과실류,2
5519,망고,경상남도 함안군,경상남도,함안군,과실류,2
5520,매실,경상남도 거제시,경상남도,거제시,과실류,2
5521,매실,전라남도 화순군,전라남도,화순군,과실류,26
5522,매실,충청남도 논산시,충청남도,논산시,과실류,1
5523,매실,전라남도 영광군,전라남도,영광군,과실류,2
5524,매실,경기도 양평군,경기도,양평군,과실류,5
5525,매실,전라남도 완도군,전라남도,완도군,과실류,1
5526,매실,경상북도 경주시,경상북도,경주시,과실류,1
5527,매실,경상북도 의성군,경상북도,의성군,과실류,1
5528,매실,전라남도 보성군,전라남도,보성군,과실류,17
5529,매실,전라북도 고창군,전라북도,고창군,과실류,2
5530,매실,전라북도 무주군,전라북도,무주군,과실류,1
5531,매실,경상북도 영천시,경상북도,영천시,과실류,3
5532,매실,충청북도 충주시,충청북도,충주시,과실류,2
5533,매실,전라남도 신안군,전라남도,신안군,과실류,1
5534,매실,전라남도 함평군,전라남도,함평군,과실류,1
5535,매실,전라남도 장성군,전라남도,장성군,과실류,1
5536,매실,경상북도 청송군,경상북도,청송군,과실류,1
5537,매실,경상남도 밀양시,경상남도,밀양시,과실류,2
5538,매실,강원도 강릉시,강원도,강릉시,과실류,1
5539,매실,경상북도 봉화군,경상북도,봉화군,과실류,1
5540,매실,경상남도 양산시,경상남도,양산시,과실류,2
5541,매실,전라남도 강진군,전라남도,강진군,과실류,1
5542,매실,충청북도 단양군,충청북도,단양군,과실류,2
5543,매실,강원도 홍천군,강원도,홍천군,과실류,1
5544,매실,전라북도 순창군,전라북도,순창군,과실류,3
5545,매실,경상남도 합천군,경상남도,합천군,과실류,2
5546,매실,충청북도 옥천군,충청북도,옥천군,과실류,1
5547,매실,전라남도 무안군,전라남도,무안군,과실류,1
5548,매실,강원도 춘천시,강원도,춘천시,과실류,1
5549,매실,전라북도 진안군,전라북도,진안군,과실류,1
5550,매실,경상북도 울진군,경상북도,울진군,과실류,3
5551,매실,인천광역시 강화군,인천광역시,강화군,과실류,1
5552,매실,경상남도 거창군,경상남도,거창군,과실류,1
5553,매실,충청남도 금산군,충청남도,금산군,과실류,1
5554,매실,경상남도 함안군,경상남도,함안군,과실류,1
5555,매실,충청북도 보은군,충청북도,보은군,과실류,2
5556,매실,경상북도 상주시,경상북도,상주시,과실류,1
5557,매실,충청남도 보령시,충청남도,보령시,과실류,1
5558,매화나무,전라남도 함평군,전라남도,함평군,약용작물류,1
5559,맥문동,충청남도 청양군,충청남도,청양군,약용작물류,1
5560,맥주보리,전라남도 목포시,전라남도,목포시,맥류,1
5561,맨드라미,경상남도 거제시,경상남도,거제시,특용작물류,1
5562,맨드라미,경상북도 영주시,경상북도,영주시,특용작물류,1
5563,맹종죽순,경상남도 거제시,경상남도,거제시,산채류,1
5564,머루,경상북도 상주시,경상북도,상주시,수실류,1
5565,머루,강원도 삼척시,강원도,삼척시,수실류,1
5566,머루,경상북도 김천시,경상북도,김천시,수실류,1
5567,머루,경기도 파주시,경기도,파주시,수실류,1
5568,머루,강원도 춘천시,강원도,춘천시,수실류,1
5569,머위,전라북도 부안군,전라북도,부안군,엽경채류,2
5570,머위,전라남도 해남군,전라남도,해남군,엽경채류,1
5571,머위,경상남도 남해군,경상남도,남해군,엽경채류,2
5572,머위,강원도 홍천군,강원도,홍천군,엽경채류,1
5573,머위,전라북도 정읍시,전라북도,정읍시,엽경채류,2
5574,머위,경상북도 성주군,경상북도,성주군,엽경채류,1
5575,머위,경상남도 고성군,경상남도,고성군,엽경채류,2
5576,머위,경기도 양평군,경기도,양평군,엽경채류,1
5577,머위,경상북도 봉화군,경상북도,봉화군,엽경채류,1
5578,메론,경상북도 고령군,경상북도,고령군,과일과채류,1
5579,메론,전라남도 나주시,전라남도,나주시,과일과채류,7
5580,메론,전라남도 영암군,전라남도,영암군,과일과채류,1
5581,메론,전라북도 익산시,전라북도,익산시,과일과채류,3
5582,메론,대전광역시 대덕구,대전광역시,대덕구,과일과채류,1
5583,메론,전라북도 부안군,전라북도,부안군,과일과채류,1
5584,메론,충청남도 논산시,충청남도,논산시,과일과채류,2
5585,메론,충청남도 서천군,충청남도,서천군,과일과채류,1
5586,메론,대전광역시 서구,대전광역시,서구,과일과채류,1
5587,메론,강원도 인제군,강원도,인제군,과일과채류,2
5588,메론,전라북도 군산시,전라북도,군산시,과일과채류,1
5589,메론,전라북도 김제시,전라북도,김제시,과일과채류,1
5590,메론,경기도 양평군,경기도,양평군,과일과채류,1
5591,메론,강원도 양구군,강원도,양구군,과일과채류,1
5592,메론,경상북도 문경시,경상북도,문경시,과일과채류,1
5593,메론,경상남도 함안군,경상남도,함안군,과일과채류,1
5594,메론,충청남도 부여군,충청남도,부여군,과일과채류,2
5595,메론,경상남도 창원시,경상남도,창원시,과일과채류,3
5596,메론,충청남도 예산군,충청남도,예산군,과일과채류,1
5597,메론,경기도 화성시,경기도,화성시,과일과채류,1
5598,메리골드,경상남도 고성군,경상남도,고성군,특용작물류,1
5599,메리골드,충청남도 청양군,충청남도,청양군,특용작물류,3
5600,메리골드,경상남도 거창군,경상남도,거창군,특용작물류,2
5601,메리골드,충청북도 옥천군,충청북도,옥천군,특용작물류,2
5602,메리골드,전라남도 나주시,전라남도,나주시,특용작물류,1
5603,메리골드,인천광역시 강화군,인천광역시,강화군,특용작물류,1
5604,메리골드,충청남도 예산군,충청남도,예산군,특용작물류,1
5605,메리골드,강원도 횡성군,강원도,횡성군,특용작물류,1
5606,메리골드,경상북도 영양군,경상북도,영양군,특용작물류,1
5607,메리골드,충청북도 괴산군,충청북도,괴산군,특용작물류,1
5608,메리골드,전라남도 신안군,전라남도,신안군,특용작물류,1
5609,메리골드,경상남도 양산시,경상남도,양산시,특용작물류,1
5610,메리골드,경기도 양주시,경기도,양주시,특용작물류,1
5611,메리골드,경상북도 김천시,경상북도,김천시,특용작물류,1
5612,메밀,경상남도 함양군,경상남도,함양군,잡곡류,2
5613,메밀,전라남도 신안군,전라남도,신안군,잡곡류,3
5614,메밀,강원도 횡성군,강원도,횡성군,잡곡류,1
5615,메밀,경상남도 의령군,경상남도,의령군,잡곡류,1
5616,메밀,전라북도 부안군,전라북도,부안군,잡곡류,1
5617,메밀,경상북도 영양군,경상북도,영양군,잡곡류,1
5618,메밀,충청북도 괴산군,충청북도,괴산군,잡곡류,1
5619,메밀,전라남도 영광군,전라남도,영광군,잡곡류,1
5620,메밀,경기도 가평군,경기도,가평군,잡곡류,1
5621,메밀,전라남도 장성군,전라남도,장성군,잡곡류,1
5622,메밀,경상북도 울진군,경상북도,울진군,잡곡류,1
5623,메밀,충청북도 옥천군,충청북도,옥천군,잡곡류,1
5624,메밀순,강원도 춘천시,강원도,춘천시,엽경채류,1
5625,멥쌀,경상북도 상주시,경상북도,상주시,미곡류,2
5626,명월초,경기도 김포시,경기도,김포시,특용작물류,1
5627,모과,경상북도 청도군,경상북도,청도군,약용작물류,1
5628,모과,경상남도 합천군,경상남도,합천군,약용작물류,1
5629,모듬쌈채,전라북도 순창군,전라북도,순창군,엽경채류,4
5630,모듬쌈채,전라남도 구례군,전라남도,구례군,엽경채류,1
5631,모링가,전라남도 완도군,전라남도,완도군,특용작물류,3
5632,모링가,전라남도 순천시,전라남도,순천시,특용작물류,4
5633,모시잎,전라남도 영광군,전라남도,영광군,엽경채류,3
5634,목련,전라남도 해남군,전라남도,해남군,특용작물류,1
5635,목련,경상남도 산청군,경상남도,산청군,특용작물류,1
5636,목련,경기도 파주시,경기도,파주시,특용작물류,2
5637,목련,경상남도 합천군,경상남도,합천군,특용작물류,1
5638,목이버섯,전라북도 완주군,전라북도,완주군,버섯류,1
5639,목이버섯,경기도 화성시,경기도,화성시,버섯류,6
5640,목이버섯,전라북도 익산시,전라북도,익산시,버섯류,2
5641,목이버섯,인천광역시 강화군,인천광역시,강화군,버섯류,1
5642,목이버섯,경기도 가평군,경기도,가평군,버섯류,5
5643,목이버섯,경기도 안성시,경기도,안성시,버섯류,2
5644,목이버섯,경기도 과천시,경기도,과천시,버섯류,1
5645,목이버섯,경기도 고양시,경기도,고양시,버섯류,1
5646,목이버섯,인천광역시 계양구,인천광역시,계양구,버섯류,1
5647,목이버섯,전라북도 군산시,전라북도,군산시,버섯류,1
5648,목이버섯,경기도 포천시,경기도,포천시,버섯류,1
5649,목이버섯,전라남도 완도군,전라남도,완도군,버섯류,2
5650,목이버섯,전라남도 강진군,전라남도,강진군,버섯류,2
5651,목이버섯,강원도 강릉시,강원도,강릉시,버섯류,1
5652,목이버섯,경기도 양주시,경기도,양주시,버섯류,1
5653,목이버섯,전라북도 부안군,전라북도,부안군,버섯류,1
5654,목이버섯,경기도 용인시,경기도,용인시,버섯류,1
5655,목이버섯,강원도 양양군,강원도,양양군,버섯류,1
5656,목이버섯,전라남도 보성군,전라남도,보성군,버섯류,1
5657,목이버섯,제주특별자치도 제주시,제주특별자치도,제주시,버섯류,2
5658,목이버섯,경상북도 봉화군,경상북도,봉화군,버섯류,1
5659,목이버섯,충청남도 논산시,충청남도,논산시,버섯류,1
5660,목이버섯,전라남도 여수시,전라남도,여수시,버섯류,1
5661,목이버섯,전라북도 남원시,전라북도,남원시,버섯류,1
5662,목이버섯,경상북도 성주군,경상북도,성주군,버섯류,1
5663,목이버섯,전라북도 김제시,전라북도,김제시,버섯류,1
5664,목이버섯,충청남도 금산군,충청남도,금산군,버섯류,1
5665,목이버섯,경상남도 김해시,경상남도,김해시,버섯류,1
5666,목이버섯,경상북도 김천시,경상북도,김천시,버섯류,1
5667,목이버섯,경기도 여주시,경기도,여주시,버섯류,1
5668,목초,제주특별자치도 서귀포시,제주특별자치도,서귀포시,특용작물류,3
5669,목초,제주특별자치도 제주시,제주특별자치도,제주시,특용작물류,3
5670,목초류,충청북도 영동군,충청북도,영동군,특용작물류,1
5671,목초류,전라북도 장수군,전라북도,장수군,특용작물류,1
5672,무,제주특별자치도 서귀포시,제주특별자치도,서귀포시,근채류,18
5673,무,전라남도 해남군,전라남도,해남군,근채류,3
5674,무,전라남도 무안군,전라남도,무안군,근채류,8
5675,무,강원도 홍천군,강원도,홍천군,근채류,6
5676,무,제주특별자치도 제주시,제주특별자치도,제주시,근채류,11
5677,무,경상북도 영양군,경상북도,영양군,근채류,1
5678,무,경상북도 봉화군,경상북도,봉화군,근채류,10
5679,무,전라북도 전주시,전라북도,전주시,근채류,1
5680,무,경기도 여주시,경기도,여주시,근채류,1
5681,무,전라남도 강진군,전라남도,강진군,근채류,1
5682,무,경상북도 울진군,경상북도,울진군,근채류,10
5683,무,전라북도 정읍시,전라북도,정읍시,근채류,2
5684,무,전라남도 담양군,전라남도,담양군,근채류,1
5685,무,강원도 삼척시,강원도,삼척시,근채류,1
5686,무,충청북도 제천시,충청북도,제천시,근채류,2
5687,무,전라남도 진도군,전라남도,진도군,근채류,3
5688,무,충청남도 홍성군,충청남도,홍성군,근채류,2
5689,무,충청북도 청주시,충청북도,청주시,근채류,3
5690,무,전라남도 영암군,전라남도,영암군,근채류,2
5691,무,경상북도 안동시,경상북도,안동시,근채류,2
5692,무,경상북도 포항시,경상북도,포항시,근채류,1
5693,무,강원도 화천군,강원도,화천군,근채류,2
5694,무,전라북도 완주군,전라북도,완주군,근채류,2
5695,무,경기도 가평군,경기도,가평군,근채류,3
5696,무,전라남도 여수시,전라남도,여수시,근채류,2
5697,무,전라북도 군산시,전라북도,군산시,근채류,1
5698,무,경기도 과천시,경기도,과천시,근채류,1
5699,무,전라남도 장성군,전라남도,장성군,근채류,2
5700,무,전라남도 함평군,전라남도,함평군,근채류,1
5701,무,강원도 횡성군,강원도,횡성군,근채류,1
5702,무,강원도 평창군,강원도,평창군,근채류,2
5703,무,경기도 파주시,경기도,파주시,근채류,2
5704,무,충청남도 공주시,충청남도,공주시,근채류,1
5705,무,경기도 안성시,경기도,안성시,근채류,1
5706,무,전라북도 순창군,전라북도,순창군,근채류,1
5707,무,경상남도 함안군,경상남도,함안군,근채류,1
5708,무,강원도 정선군,강원도,정선군,근채류,2
5709,무,충청남도 보령시,충청남도,보령시,근채류,2
5710,무,충청남도 태안군,충청남도,태안군,근채류,1
5711,무,전라북도 익산시,전라북도,익산시,근채류,1
5712,무,경기도 양평군,경기도,양평군,근채류,1
5713,무,전라북도 임실군,전라북도,임실군,근채류,1
5714,무,대구광역시 군위군,대구광역시,군위군,근채류,1
5715,무,전라북도 남원시,전라북도,남원시,근채류,1
5716,무,경상남도 합천군,경상남도,합천군,근채류,1
5717,무,경상북도 영천시,경상북도,영천시,근채류,1
5718,무말랭이,전라남도 영광군,전라남도,영광군,근채류,1
5719,무순,경기도 수원시,경기도,수원시,엽경채류,1
5720,무순,경기도 광주시,경기도,광주시,엽경채류,1
5721,무종자,경기도 여주시,경기도,여주시,농산물종자류,2
5722,무청,경기도 성남시,경기도,성남시,엽경채류,1
5723,무청,경기도 양주시,경기도,양주시,엽경채류,1
5724,무화과,세종특별자치시,세종특별자치시,.,과실류,2
5725,무화과,전라남도 고흥군,전라남도,고흥군,과실류,3
5726,무화과,충청남도 공주시,충청남도,공주시,과실류,1
5727,무화과,제주특별자치도 제주시,제주특별자치도,제주시,과실류,6
5728,무화과,전라남도 신안군,전라남도,신안군,과실류,14
5729,무화과,경기도 화성시,경기도,화성시,과실류,1
5730,무화과,전라남도 구례군,전라남도,구례군,과실류,2
5731,무화과,전라남도 영광군,전라남도,영광군,과실류,1
5732,무화과,경상북도 고령군,경상북도,고령군,과실류,2
5733,무화과,충청북도 괴산군,충청북도,괴산군,과실류,1
5734,무화과,전라남도 여수시,전라남도,여수시,과실류,2
5735,무화과,경상남도 거제시,경상남도,거제시,과실류,1
5736,무화과,전라남도 장성군,전라남도,장성군,과실류,1
5737,무화과,전라남도 목포시,전라남도,목포시,과실류,1
5738,무화과,전라북도 완주군,전라북도,완주군,과실류,1
5739,무화과,전라북도 김제시,전라북도,김제시,과실류,1
5740,무화과,강원도 인제군,강원도,인제군,과실류,1
5741,미나리,경상북도 청도군,경상북도,청도군,엽경채류,52
5742,미나리,전라북도 순창군,전라북도,순창군,엽경채류,3
5743,미나리,전라북도 남원시,전라북도,남원시,엽경채류,2
5744,미나리,경기도 화성시,경기도,화성시,엽경채류,1
5745,미나리,전라북도 정읍시,전라북도,정읍시,엽경채류,1
5746,미나리,전라남도 순천시,전라남도,순천시,엽경채류,4
5747,미나리,경상남도 밀양시,경상남도,밀양시,엽경채류,2
5748,미나리,대구광역시 동구,대구광역시,동구,엽경채류,52
5749,미나리,대구광역시 달성군,대구광역시,달성군,엽경채류,6
5750,미나리,경상북도 칠곡군,경상북도,칠곡군,엽경채류,15
5751,미나리,전라남도 영광군,전라남도,영광군,엽경채류,2
5752,미나리,경상남도 함양군,경상남도,함양군,엽경채류,1
5753,미나리,전라남도 여수시,전라남도,여수시,엽경채류,1
5754,미나리,경기도 가평군,경기도,가평군,엽경채류,1
5755,미나리,경상남도 창녕군,경상남도,창녕군,엽경채류,12
5756,미나리,충청남도 아산시,충청남도,아산시,엽경채류,1
5757,미나리,대구광역시 군위군,대구광역시,군위군,엽경채류,1
5758,미나리,전라남도 장흥군,전라남도,장흥군,엽경채류,1
5759,미나리,강원도 춘천시,강원도,춘천시,엽경채류,1
5760,미나리,세종특별자치시,세종특별자치시,.,엽경채류,2
5761,미나리,경상북도 경주시,경상북도,경주시,엽경채류,3
5762,미나리,경상북도 예천군,경상북도,예천군,엽경채류,1
5763,미나리,경상남도 산청군,경상남도,산청군,엽경채류,1
5764,미나리,경상남도 창원시,경상남도,창원시,엽경채류,3
5765,미나리,전라북도 무주군,전라북도,무주군,엽경채류,1
5766,미나리,경기도 김포시,경기도,김포시,엽경채류,2
5767,미나리,경상북도 청송군,경상북도,청송군,엽경채류,1
5768,미나리,충청북도 증평군,충청북도,증평군,엽경채류,1
5769,미나리,제주특별자치도 서귀포시,제주특별자치도,서귀포시,엽경채류,2
5770,미나리,전라남도 장성군,전라남도,장성군,엽경채류,2
5771,미나리,경상북도 성주군,경상북도,성주군,엽경채류,2
5772,미나리,경상북도 포항시,경상북도,포항시,엽경채류,1
5773,미나리,경상남도 하동군,경상남도,하동군,엽경채류,1
5774,미나리,경기도 시흥시,경기도,시흥시,엽경채류,2
5775,미나리,충청남도 논산시,충청남도,논산시,엽경채류,1
5776,미나리,경상남도 양산시,경상남도,양산시,엽경채류,1
5777,미나리,충청북도 진천군,충청북도,진천군,엽경채류,1
5778,미나리,울산광역시 울주군,울산광역시,울주군,엽경채류,1
5779,미니로메인,경상남도 창원시,경상남도,창원시,양채류,1
5780,미니로메인,인천광역시 계양구,인천광역시,계양구,양채류,1
5781,미니파프리카,경상남도 진주시,경상남도,진주시,양채류,3
5782,미니파프리카,전라남도 광양시,전라남도,광양시,양채류,1
5783,민들레,충청남도 서천군,충청남도,서천군,산채류,1
5784,민들레,경상북도 청송군,경상북도,청송군,산채류,1
5785,민들레,강원도 양구군,강원도,양구군,산채류,1
5786,밀,경기도 양평군,경기도,양평군,맥류,4
5787,밀,전라남도 함평군,전라남도,함평군,맥류,12
5788,밀,전라북도 임실군,전라북도,임실군,맥류,1
5789,밀,충청남도 부여군,충청남도,부여군,맥류,5
5790,밀,경상북도 울진군,경상북도,울진군,맥류,1
5791,밀,경상남도 양산시,경상남도,양산시,맥류,1
5792,밀,제주특별자치도 제주시,제주특별자치도,제주시,맥류,1
5793,밀,전라남도 강진군,전라남도,강진군,맥류,1
